# Number of events: 15000
# Number of events types: 10
# Number of events attributes: 3
# Minimum intermediate seconds: 1
# Maximum intermediate seconds: 10
# Complex Event: 2023-09-20 13:35:49; HIT
# Event attributes: TEMP: {1 - 100}, ID: {1 - 10}, ROOM: {1 - 10}, 
# Used rule: [every((A0 = A -> B0 = B)) where timer:within(60 sec)] where (A0.ROOM = B0.ROOM)

2023-09-20 13:37:42; C; TEMP: 41; ID: 3; ROOM: 5
2023-09-21 03:57:43; H; TEMP: 8; ID: 8; ROOM: 3
2023-09-21 03:57:46; I; TEMP: 26; ID: 2; ROOM: 7
2023-09-21 03:57:50; B; TEMP: 33; ID: 4; ROOM: 3
2023-09-21 03:57:54; B; TEMP: 17; ID: 6; ROOM: 3
2023-09-21 03:57:56; A; TEMP: 96; ID: 7; ROOM: 3
2023-09-21 03:58:02; B; TEMP: 95; ID: 7; ROOM: 3
2023-09-21 03:58:02; HIT
2023-09-21 03:58:11; I; TEMP: 63; ID: 3; ROOM: 9
2023-09-21 03:58:20; I; TEMP: 10; ID: 10; ROOM: 6
2023-09-21 03:58:24; F; TEMP: 7; ID: 4; ROOM: 3
2023-09-21 03:58:31; H; TEMP: 32; ID: 5; ROOM: 8
2023-09-21 03:58:38; G; TEMP: 64; ID: 1; ROOM: 8
2023-09-21 03:58:47; H; TEMP: 40; ID: 4; ROOM: 9
2023-09-21 03:58:53; A; TEMP: 76; ID: 7; ROOM: 4
2023-09-21 03:59:00; F; TEMP: 50; ID: 8; ROOM: 2
2023-09-21 03:59:02; H; TEMP: 74; ID: 10; ROOM: 8
2023-09-21 03:59:10; D; TEMP: 15; ID: 7; ROOM: 1
2023-09-21 03:59:13; B; TEMP: 74; ID: 10; ROOM: 4
2023-09-21 03:59:20; F; TEMP: 35; ID: 2; ROOM: 8
2023-09-21 03:59:28; E; TEMP: 27; ID: 9; ROOM: 4
2023-09-21 03:59:36; F; TEMP: 18; ID: 10; ROOM: 7
2023-09-21 03:59:45; F; TEMP: 33; ID: 7; ROOM: 10
2023-09-21 03:59:46; G; TEMP: 88; ID: 5; ROOM: 7
2023-09-21 03:59:51; I; TEMP: 23; ID: 9; ROOM: 8
2023-09-21 03:59:54; G; TEMP: 76; ID: 8; ROOM: 5
2023-09-21 03:59:59; F; TEMP: 62; ID: 9; ROOM: 1
2023-09-21 04:00:01; C; TEMP: 15; ID: 7; ROOM: 7
2023-09-21 04:00:03; C; TEMP: 65; ID: 10; ROOM: 2
2023-09-21 04:00:08; I; TEMP: 21; ID: 3; ROOM: 4
2023-09-21 04:00:13; G; TEMP: 25; ID: 9; ROOM: 3
2023-09-21 04:00:14; A; TEMP: 44; ID: 4; ROOM: 10
2023-09-21 04:00:16; E; TEMP: 60; ID: 1; ROOM: 9
2023-09-21 04:00:25; B; TEMP: 57; ID: 3; ROOM: 10
2023-09-21 04:00:25; HIT
2023-09-21 04:00:27; F; TEMP: 48; ID: 5; ROOM: 10
2023-09-21 04:00:32; G; TEMP: 32; ID: 2; ROOM: 1
2023-09-21 04:00:40; E; TEMP: 8; ID: 2; ROOM: 1
2023-09-21 04:00:44; F; TEMP: 11; ID: 10; ROOM: 10
2023-09-21 04:00:45; H; TEMP: 2; ID: 1; ROOM: 3
2023-09-21 04:00:47; D; TEMP: 53; ID: 5; ROOM: 10
2023-09-21 04:00:50; J; TEMP: 84; ID: 5; ROOM: 9
2023-09-21 04:00:54; A; TEMP: 16; ID: 6; ROOM: 4
2023-09-21 04:01:00; C; TEMP: 52; ID: 9; ROOM: 7
2023-09-21 04:01:06; D; TEMP: 2; ID: 10; ROOM: 1
2023-09-21 04:01:10; G; TEMP: 97; ID: 6; ROOM: 9
2023-09-21 04:01:16; I; TEMP: 39; ID: 1; ROOM: 8
2023-09-21 04:01:18; J; TEMP: 53; ID: 9; ROOM: 9
2023-09-21 04:01:23; A; TEMP: 72; ID: 3; ROOM: 2
2023-09-21 04:01:24; A; TEMP: 20; ID: 7; ROOM: 8
2023-09-21 04:01:25; E; TEMP: 86; ID: 4; ROOM: 6
2023-09-21 04:01:30; B; TEMP: 41; ID: 7; ROOM: 2
2023-09-21 04:01:32; G; TEMP: 96; ID: 6; ROOM: 8
2023-09-21 04:01:40; F; TEMP: 89; ID: 5; ROOM: 8
2023-09-21 04:01:43; F; TEMP: 23; ID: 10; ROOM: 8
2023-09-21 04:01:44; G; TEMP: 1; ID: 4; ROOM: 2
2023-09-21 04:01:51; C; TEMP: 88; ID: 9; ROOM: 8
2023-09-21 04:01:58; A; TEMP: 51; ID: 9; ROOM: 7
2023-09-21 04:02:02; J; TEMP: 55; ID: 10; ROOM: 4
2023-09-21 04:02:05; I; TEMP: 75; ID: 7; ROOM: 4
2023-09-21 04:02:14; A; TEMP: 18; ID: 10; ROOM: 4
2023-09-21 04:02:23; J; TEMP: 87; ID: 9; ROOM: 8
2023-09-21 04:02:30; D; TEMP: 55; ID: 1; ROOM: 2
2023-09-21 04:02:32; I; TEMP: 8; ID: 1; ROOM: 3
2023-09-21 04:02:39; B; TEMP: 26; ID: 6; ROOM: 7
2023-09-21 04:02:40; F; TEMP: 90; ID: 7; ROOM: 3
2023-09-21 04:02:49; B; TEMP: 84; ID: 6; ROOM: 3
2023-09-21 04:02:52; D; TEMP: 71; ID: 6; ROOM: 3
2023-09-21 04:03:01; H; TEMP: 13; ID: 3; ROOM: 9
2023-09-21 04:03:04; B; TEMP: 80; ID: 5; ROOM: 7
2023-09-21 04:03:08; H; TEMP: 95; ID: 3; ROOM: 7
2023-09-21 04:03:17; F; TEMP: 89; ID: 7; ROOM: 10
2023-09-21 04:03:24; D; TEMP: 91; ID: 10; ROOM: 6
2023-09-21 04:03:33; E; TEMP: 63; ID: 9; ROOM: 3
2023-09-21 04:03:39; A; TEMP: 32; ID: 2; ROOM: 3
2023-09-21 04:03:40; J; TEMP: 94; ID: 5; ROOM: 3
2023-09-21 04:03:44; B; TEMP: 72; ID: 9; ROOM: 3
2023-09-21 04:03:44; HIT
2023-09-21 04:03:48; I; TEMP: 37; ID: 4; ROOM: 6
2023-09-21 04:03:56; J; TEMP: 71; ID: 3; ROOM: 7
2023-09-21 04:03:59; G; TEMP: 7; ID: 5; ROOM: 10
2023-09-21 04:04:07; E; TEMP: 23; ID: 9; ROOM: 9
2023-09-21 04:04:15; F; TEMP: 17; ID: 9; ROOM: 9
2023-09-21 04:04:20; J; TEMP: 26; ID: 1; ROOM: 4
2023-09-21 04:04:21; C; TEMP: 61; ID: 7; ROOM: 4
2023-09-21 04:04:24; E; TEMP: 52; ID: 1; ROOM: 1
2023-09-21 04:04:28; G; TEMP: 30; ID: 10; ROOM: 6
2023-09-21 04:04:35; C; TEMP: 92; ID: 7; ROOM: 8
2023-09-21 04:04:41; H; TEMP: 51; ID: 3; ROOM: 6
2023-09-21 04:04:45; A; TEMP: 77; ID: 10; ROOM: 8
2023-09-21 04:04:52; F; TEMP: 76; ID: 8; ROOM: 6
2023-09-21 04:04:56; B; TEMP: 83; ID: 4; ROOM: 8
2023-09-21 04:04:56; HIT
2023-09-21 04:05:04; A; TEMP: 10; ID: 4; ROOM: 10
2023-09-21 04:05:11; A; TEMP: 100; ID: 4; ROOM: 3
2023-09-21 04:05:12; I; TEMP: 60; ID: 10; ROOM: 8
2023-09-21 04:05:21; G; TEMP: 4; ID: 9; ROOM: 1
2023-09-21 04:05:23; G; TEMP: 29; ID: 5; ROOM: 5
2023-09-21 04:05:27; G; TEMP: 46; ID: 7; ROOM: 5
2023-09-21 04:05:28; J; TEMP: 9; ID: 9; ROOM: 7
2023-09-21 04:05:33; A; TEMP: 37; ID: 10; ROOM: 1
2023-09-21 04:05:37; I; TEMP: 64; ID: 7; ROOM: 2
2023-09-21 04:05:40; E; TEMP: 76; ID: 8; ROOM: 7
2023-09-21 04:05:45; E; TEMP: 86; ID: 9; ROOM: 6
2023-09-21 04:05:50; F; TEMP: 92; ID: 6; ROOM: 5
2023-09-21 04:05:54; E; TEMP: 44; ID: 3; ROOM: 6
2023-09-21 04:05:55; D; TEMP: 39; ID: 1; ROOM: 2
2023-09-21 04:05:57; A; TEMP: 88; ID: 7; ROOM: 3
2023-09-21 04:06:04; F; TEMP: 61; ID: 3; ROOM: 6
2023-09-21 04:06:07; B; TEMP: 10; ID: 9; ROOM: 1
2023-09-21 04:06:10; H; TEMP: 23; ID: 9; ROOM: 2
2023-09-21 04:06:18; D; TEMP: 47; ID: 6; ROOM: 8
2023-09-21 04:06:27; B; TEMP: 73; ID: 5; ROOM: 3
2023-09-21 04:06:35; H; TEMP: 6; ID: 8; ROOM: 7
2023-09-21 04:06:36; J; TEMP: 51; ID: 2; ROOM: 2
2023-09-21 04:06:39; F; TEMP: 50; ID: 8; ROOM: 2
2023-09-21 04:06:44; D; TEMP: 60; ID: 9; ROOM: 5
2023-09-21 04:06:47; B; TEMP: 21; ID: 6; ROOM: 5
2023-09-21 04:06:49; G; TEMP: 43; ID: 3; ROOM: 4
2023-09-21 04:06:51; A; TEMP: 80; ID: 2; ROOM: 9
2023-09-21 04:07:00; J; TEMP: 80; ID: 1; ROOM: 8
2023-09-21 04:07:05; I; TEMP: 98; ID: 2; ROOM: 9
2023-09-21 04:07:06; H; TEMP: 41; ID: 8; ROOM: 6
2023-09-21 04:07:14; B; TEMP: 14; ID: 7; ROOM: 9
2023-09-21 04:07:20; H; TEMP: 7; ID: 9; ROOM: 4
2023-09-21 04:07:26; G; TEMP: 5; ID: 10; ROOM: 7
2023-09-21 04:07:28; G; TEMP: 47; ID: 3; ROOM: 9
2023-09-21 04:07:37; B; TEMP: 37; ID: 2; ROOM: 4
2023-09-21 04:07:45; H; TEMP: 1; ID: 1; ROOM: 6
2023-09-21 04:07:46; G; TEMP: 59; ID: 2; ROOM: 2
2023-09-21 04:07:51; C; TEMP: 82; ID: 2; ROOM: 3
2023-09-21 04:07:53; F; TEMP: 36; ID: 1; ROOM: 3
2023-09-21 04:08:00; G; TEMP: 88; ID: 10; ROOM: 9
2023-09-21 04:08:01; H; TEMP: 18; ID: 7; ROOM: 1
2023-09-21 04:08:03; A; TEMP: 50; ID: 4; ROOM: 3
2023-09-21 04:08:05; I; TEMP: 55; ID: 5; ROOM: 9
2023-09-21 04:08:12; C; TEMP: 71; ID: 4; ROOM: 9
2023-09-21 04:08:21; B; TEMP: 44; ID: 7; ROOM: 3
2023-09-21 04:08:22; B; TEMP: 77; ID: 3; ROOM: 2
2023-09-21 04:08:29; B; TEMP: 98; ID: 7; ROOM: 2
2023-09-21 04:08:36; B; TEMP: 4; ID: 8; ROOM: 5
2023-09-21 04:08:44; H; TEMP: 68; ID: 5; ROOM: 1
2023-09-21 04:08:51; I; TEMP: 38; ID: 1; ROOM: 1
2023-09-21 04:08:52; C; TEMP: 28; ID: 5; ROOM: 10
2023-09-21 04:08:56; G; TEMP: 39; ID: 1; ROOM: 1
2023-09-21 04:08:59; B; TEMP: 10; ID: 8; ROOM: 6
2023-09-21 04:09:07; B; TEMP: 71; ID: 7; ROOM: 9
2023-09-21 04:09:15; B; TEMP: 79; ID: 4; ROOM: 3
2023-09-21 04:09:20; E; TEMP: 57; ID: 7; ROOM: 10
2023-09-21 04:09:22; A; TEMP: 99; ID: 2; ROOM: 4
2023-09-21 04:09:24; B; TEMP: 9; ID: 10; ROOM: 4
2023-09-21 04:09:24; HIT
2023-09-21 04:09:30; H; TEMP: 84; ID: 6; ROOM: 2
2023-09-21 04:09:37; F; TEMP: 76; ID: 10; ROOM: 7
2023-09-21 04:09:46; G; TEMP: 23; ID: 3; ROOM: 6
2023-09-21 04:09:50; H; TEMP: 87; ID: 7; ROOM: 1
2023-09-21 04:09:58; H; TEMP: 86; ID: 7; ROOM: 4
2023-09-21 04:10:07; F; TEMP: 95; ID: 4; ROOM: 3
2023-09-21 04:10:15; A; TEMP: 55; ID: 1; ROOM: 5
2023-09-21 04:10:17; F; TEMP: 3; ID: 8; ROOM: 6
2023-09-21 04:10:18; C; TEMP: 53; ID: 2; ROOM: 8
2023-09-21 04:10:21; F; TEMP: 47; ID: 7; ROOM: 7
2023-09-21 04:10:23; E; TEMP: 48; ID: 5; ROOM: 2
2023-09-21 04:10:32; E; TEMP: 69; ID: 6; ROOM: 1
2023-09-21 04:10:35; B; TEMP: 69; ID: 2; ROOM: 5
2023-09-21 04:10:39; I; TEMP: 90; ID: 3; ROOM: 2
2023-09-21 04:10:45; G; TEMP: 57; ID: 1; ROOM: 4
2023-09-21 04:10:54; E; TEMP: 32; ID: 7; ROOM: 1
2023-09-21 04:10:56; J; TEMP: 48; ID: 6; ROOM: 6
2023-09-21 04:11:04; E; TEMP: 41; ID: 3; ROOM: 7
2023-09-21 04:11:10; J; TEMP: 15; ID: 1; ROOM: 6
2023-09-21 04:11:13; B; TEMP: 27; ID: 7; ROOM: 3
2023-09-21 04:11:14; E; TEMP: 22; ID: 2; ROOM: 1
2023-09-21 04:11:17; E; TEMP: 49; ID: 1; ROOM: 7
2023-09-21 04:11:23; G; TEMP: 45; ID: 2; ROOM: 3
2023-09-21 04:11:25; E; TEMP: 34; ID: 6; ROOM: 5
2023-09-21 04:11:27; C; TEMP: 37; ID: 9; ROOM: 9
2023-09-21 04:11:29; C; TEMP: 86; ID: 1; ROOM: 10
2023-09-21 04:11:38; A; TEMP: 9; ID: 2; ROOM: 10
2023-09-21 04:11:41; B; TEMP: 97; ID: 2; ROOM: 10
2023-09-21 04:11:41; HIT
2023-09-21 04:11:42; J; TEMP: 52; ID: 10; ROOM: 4
2023-09-21 04:11:49; I; TEMP: 1; ID: 7; ROOM: 2
2023-09-21 04:11:58; D; TEMP: 71; ID: 2; ROOM: 5
2023-09-21 04:12:04; D; TEMP: 7; ID: 7; ROOM: 6
2023-09-21 04:12:12; A; TEMP: 43; ID: 6; ROOM: 10
2023-09-21 04:12:14; A; TEMP: 94; ID: 2; ROOM: 3
2023-09-21 04:12:18; A; TEMP: 82; ID: 3; ROOM: 4
2023-09-21 04:12:19; C; TEMP: 46; ID: 5; ROOM: 5
2023-09-21 04:12:20; F; TEMP: 33; ID: 2; ROOM: 10
2023-09-21 04:12:27; A; TEMP: 35; ID: 3; ROOM: 3
2023-09-21 04:12:36; J; TEMP: 43; ID: 1; ROOM: 10
2023-09-21 04:12:37; J; TEMP: 70; ID: 1; ROOM: 9
2023-09-21 04:12:39; E; TEMP: 68; ID: 9; ROOM: 1
2023-09-21 04:12:41; J; TEMP: 61; ID: 1; ROOM: 8
2023-09-21 04:12:46; B; TEMP: 29; ID: 1; ROOM: 10
2023-09-21 04:12:49; D; TEMP: 51; ID: 1; ROOM: 2
2023-09-21 04:12:55; D; TEMP: 59; ID: 10; ROOM: 4
2023-09-21 04:13:04; C; TEMP: 25; ID: 6; ROOM: 8
2023-09-21 04:13:12; H; TEMP: 38; ID: 7; ROOM: 1
2023-09-21 04:13:17; C; TEMP: 59; ID: 5; ROOM: 3
2023-09-21 04:13:26; H; TEMP: 79; ID: 5; ROOM: 1
2023-09-21 04:13:27; F; TEMP: 39; ID: 1; ROOM: 5
2023-09-21 04:13:29; H; TEMP: 41; ID: 1; ROOM: 8
2023-09-21 04:13:36; A; TEMP: 36; ID: 9; ROOM: 6
2023-09-21 04:13:39; G; TEMP: 81; ID: 1; ROOM: 1
2023-09-21 04:13:46; C; TEMP: 66; ID: 5; ROOM: 5
2023-09-21 04:13:52; B; TEMP: 49; ID: 2; ROOM: 6
2023-09-21 04:13:59; F; TEMP: 52; ID: 9; ROOM: 4
2023-09-21 04:14:02; I; TEMP: 9; ID: 1; ROOM: 4
2023-09-21 04:14:05; J; TEMP: 71; ID: 9; ROOM: 10
2023-09-21 04:14:07; F; TEMP: 56; ID: 9; ROOM: 7
2023-09-21 04:14:16; J; TEMP: 91; ID: 5; ROOM: 1
2023-09-21 04:14:22; F; TEMP: 27; ID: 8; ROOM: 5
2023-09-21 04:14:23; D; TEMP: 82; ID: 1; ROOM: 4
2023-09-21 04:14:27; C; TEMP: 28; ID: 6; ROOM: 7
2023-09-21 04:14:30; G; TEMP: 4; ID: 9; ROOM: 3
2023-09-21 04:14:38; E; TEMP: 27; ID: 2; ROOM: 6
2023-09-21 04:14:40; E; TEMP: 49; ID: 1; ROOM: 9
2023-09-21 04:14:42; E; TEMP: 46; ID: 7; ROOM: 1
2023-09-21 04:14:47; D; TEMP: 29; ID: 7; ROOM: 8
2023-09-21 04:14:48; G; TEMP: 78; ID: 6; ROOM: 4
2023-09-21 04:14:53; A; TEMP: 78; ID: 2; ROOM: 2
2023-09-21 04:14:54; G; TEMP: 71; ID: 10; ROOM: 9
2023-09-21 04:14:55; C; TEMP: 66; ID: 1; ROOM: 10
2023-09-21 04:15:02; B; TEMP: 20; ID: 5; ROOM: 2
2023-09-21 04:15:02; HIT
2023-09-21 04:15:05; D; TEMP: 76; ID: 7; ROOM: 6
2023-09-21 04:15:08; H; TEMP: 41; ID: 5; ROOM: 6
2023-09-21 04:15:16; I; TEMP: 12; ID: 6; ROOM: 4
2023-09-21 04:15:23; B; TEMP: 2; ID: 6; ROOM: 7
2023-09-21 04:15:26; E; TEMP: 38; ID: 8; ROOM: 7
2023-09-21 04:15:29; F; TEMP: 89; ID: 10; ROOM: 8
2023-09-21 04:15:37; F; TEMP: 31; ID: 8; ROOM: 8
2023-09-21 04:15:41; A; TEMP: 36; ID: 10; ROOM: 9
2023-09-21 04:15:44; B; TEMP: 55; ID: 2; ROOM: 8
2023-09-21 04:15:50; H; TEMP: 57; ID: 10; ROOM: 3
2023-09-21 04:15:56; A; TEMP: 58; ID: 1; ROOM: 8
2023-09-21 04:15:57; G; TEMP: 73; ID: 5; ROOM: 7
2023-09-21 04:16:03; C; TEMP: 81; ID: 1; ROOM: 5
2023-09-21 04:16:08; B; TEMP: 28; ID: 4; ROOM: 8
2023-09-21 04:16:08; HIT
2023-09-21 04:16:16; C; TEMP: 26; ID: 5; ROOM: 9
2023-09-21 04:16:21; F; TEMP: 39; ID: 7; ROOM: 6
2023-09-21 04:16:26; D; TEMP: 37; ID: 6; ROOM: 9
2023-09-21 04:16:32; F; TEMP: 32; ID: 8; ROOM: 1
2023-09-21 04:16:34; G; TEMP: 97; ID: 5; ROOM: 8
2023-09-21 04:16:41; F; TEMP: 40; ID: 3; ROOM: 9
2023-09-21 04:16:49; I; TEMP: 46; ID: 8; ROOM: 5
2023-09-21 04:16:55; F; TEMP: 30; ID: 10; ROOM: 7
2023-09-21 04:17:01; D; TEMP: 39; ID: 2; ROOM: 9
2023-09-21 04:17:07; F; TEMP: 78; ID: 2; ROOM: 2
2023-09-21 04:17:09; G; TEMP: 71; ID: 5; ROOM: 8
2023-09-21 04:17:11; A; TEMP: 57; ID: 6; ROOM: 4
2023-09-21 04:17:18; B; TEMP: 93; ID: 5; ROOM: 4
2023-09-21 04:17:18; HIT
2023-09-21 04:17:27; B; TEMP: 39; ID: 6; ROOM: 8
2023-09-21 04:17:35; C; TEMP: 88; ID: 9; ROOM: 4
2023-09-21 04:17:36; I; TEMP: 24; ID: 5; ROOM: 5
2023-09-21 04:17:37; H; TEMP: 58; ID: 2; ROOM: 6
2023-09-21 04:17:39; A; TEMP: 54; ID: 3; ROOM: 5
2023-09-21 04:17:43; B; TEMP: 51; ID: 4; ROOM: 6
2023-09-21 04:17:50; C; TEMP: 68; ID: 6; ROOM: 9
2023-09-21 04:17:51; C; TEMP: 44; ID: 8; ROOM: 10
2023-09-21 04:18:00; J; TEMP: 96; ID: 3; ROOM: 8
2023-09-21 04:18:08; A; TEMP: 25; ID: 5; ROOM: 5
2023-09-21 04:18:12; C; TEMP: 12; ID: 10; ROOM: 4
2023-09-21 04:18:15; E; TEMP: 67; ID: 9; ROOM: 4
2023-09-21 04:18:19; J; TEMP: 56; ID: 5; ROOM: 4
2023-09-21 04:18:27; F; TEMP: 5; ID: 5; ROOM: 8
2023-09-21 04:18:31; B; TEMP: 25; ID: 6; ROOM: 5
2023-09-21 04:18:31; HIT
2023-09-21 04:18:34; C; TEMP: 89; ID: 10; ROOM: 2
2023-09-21 04:18:39; C; TEMP: 78; ID: 7; ROOM: 7
2023-09-21 04:18:47; E; TEMP: 65; ID: 3; ROOM: 3
2023-09-21 04:18:49; B; TEMP: 19; ID: 1; ROOM: 3
2023-09-21 04:18:56; B; TEMP: 93; ID: 6; ROOM: 4
2023-09-21 04:19:04; D; TEMP: 26; ID: 4; ROOM: 9
2023-09-21 04:19:05; B; TEMP: 75; ID: 2; ROOM: 6
2023-09-21 04:19:14; F; TEMP: 11; ID: 10; ROOM: 6
2023-09-21 04:19:20; A; TEMP: 2; ID: 9; ROOM: 8
2023-09-21 04:19:28; E; TEMP: 44; ID: 3; ROOM: 9
2023-09-21 04:19:31; D; TEMP: 64; ID: 1; ROOM: 5
2023-09-21 04:19:32; G; TEMP: 94; ID: 4; ROOM: 4
2023-09-21 04:19:37; B; TEMP: 59; ID: 7; ROOM: 8
2023-09-21 04:19:41; A; TEMP: 95; ID: 1; ROOM: 9
2023-09-21 04:19:49; F; TEMP: 32; ID: 9; ROOM: 9
2023-09-21 04:19:57; B; TEMP: 95; ID: 5; ROOM: 1
2023-09-21 04:20:00; F; TEMP: 44; ID: 5; ROOM: 4
2023-09-21 04:20:03; H; TEMP: 75; ID: 3; ROOM: 8
2023-09-21 04:20:11; A; TEMP: 50; ID: 3; ROOM: 9
2023-09-21 04:20:16; D; TEMP: 98; ID: 3; ROOM: 6
2023-09-21 04:20:17; I; TEMP: 55; ID: 6; ROOM: 4
2023-09-21 04:20:18; D; TEMP: 75; ID: 4; ROOM: 5
2023-09-21 04:20:23; C; TEMP: 99; ID: 4; ROOM: 1
2023-09-21 04:20:30; G; TEMP: 44; ID: 10; ROOM: 6
2023-09-21 04:20:36; D; TEMP: 85; ID: 2; ROOM: 2
2023-09-21 04:20:43; E; TEMP: 5; ID: 4; ROOM: 3
2023-09-21 04:20:46; B; TEMP: 39; ID: 7; ROOM: 9
2023-09-21 04:20:46; HIT
2023-09-21 04:20:50; G; TEMP: 74; ID: 10; ROOM: 6
2023-09-21 04:20:55; E; TEMP: 3; ID: 2; ROOM: 2
2023-09-21 04:20:59; H; TEMP: 5; ID: 5; ROOM: 4
2023-09-21 04:21:04; F; TEMP: 51; ID: 9; ROOM: 3
2023-09-21 04:21:07; D; TEMP: 2; ID: 10; ROOM: 7
2023-09-21 04:21:12; I; TEMP: 15; ID: 5; ROOM: 1
2023-09-21 04:21:13; J; TEMP: 41; ID: 2; ROOM: 4
2023-09-21 04:21:14; D; TEMP: 89; ID: 6; ROOM: 7
2023-09-21 04:21:23; C; TEMP: 51; ID: 8; ROOM: 5
2023-09-21 04:21:25; J; TEMP: 1; ID: 9; ROOM: 6
2023-09-21 04:21:28; A; TEMP: 59; ID: 8; ROOM: 4
2023-09-21 04:21:36; E; TEMP: 29; ID: 4; ROOM: 6
2023-09-21 04:21:42; J; TEMP: 70; ID: 5; ROOM: 5
2023-09-21 04:21:46; G; TEMP: 55; ID: 3; ROOM: 4
2023-09-21 04:21:54; B; TEMP: 81; ID: 1; ROOM: 4
2023-09-21 04:21:58; I; TEMP: 65; ID: 7; ROOM: 1
2023-09-21 04:22:02; C; TEMP: 26; ID: 6; ROOM: 9
2023-09-21 04:22:10; H; TEMP: 20; ID: 3; ROOM: 10
2023-09-21 04:22:19; E; TEMP: 78; ID: 9; ROOM: 8
2023-09-21 04:22:25; H; TEMP: 66; ID: 4; ROOM: 7
2023-09-21 04:22:30; E; TEMP: 78; ID: 4; ROOM: 7
2023-09-21 04:22:36; B; TEMP: 26; ID: 2; ROOM: 1
2023-09-21 04:22:41; J; TEMP: 91; ID: 6; ROOM: 8
2023-09-21 04:22:47; J; TEMP: 84; ID: 4; ROOM: 10
2023-09-21 04:22:48; A; TEMP: 49; ID: 5; ROOM: 3
2023-09-21 04:22:57; C; TEMP: 53; ID: 4; ROOM: 3
2023-09-21 04:23:00; B; TEMP: 91; ID: 4; ROOM: 3
2023-09-21 04:23:00; HIT
2023-09-21 04:23:07; G; TEMP: 85; ID: 4; ROOM: 9
2023-09-21 04:23:16; B; TEMP: 24; ID: 6; ROOM: 1
2023-09-21 04:23:24; F; TEMP: 2; ID: 5; ROOM: 8
2023-09-21 04:23:33; A; TEMP: 44; ID: 5; ROOM: 2
2023-09-21 04:23:34; J; TEMP: 19; ID: 3; ROOM: 4
2023-09-21 04:23:35; D; TEMP: 90; ID: 9; ROOM: 8
2023-09-21 04:23:44; J; TEMP: 96; ID: 7; ROOM: 1
2023-09-21 04:23:51; J; TEMP: 85; ID: 3; ROOM: 8
2023-09-21 04:23:52; E; TEMP: 33; ID: 6; ROOM: 7
2023-09-21 04:24:00; D; TEMP: 88; ID: 3; ROOM: 7
2023-09-21 04:24:05; C; TEMP: 97; ID: 6; ROOM: 4
2023-09-21 04:24:06; E; TEMP: 2; ID: 10; ROOM: 7
2023-09-21 04:24:10; B; TEMP: 38; ID: 2; ROOM: 2
2023-09-21 04:24:13; H; TEMP: 12; ID: 1; ROOM: 9
2023-09-21 04:24:21; H; TEMP: 75; ID: 10; ROOM: 10
2023-09-21 04:24:24; A; TEMP: 17; ID: 8; ROOM: 10
2023-09-21 04:24:30; F; TEMP: 6; ID: 7; ROOM: 7
2023-09-21 04:24:37; B; TEMP: 42; ID: 9; ROOM: 10
2023-09-21 04:24:37; HIT
2023-09-21 04:24:41; J; TEMP: 70; ID: 7; ROOM: 7
2023-09-21 04:24:48; F; TEMP: 78; ID: 6; ROOM: 5
2023-09-21 04:24:54; I; TEMP: 32; ID: 8; ROOM: 3
2023-09-21 04:24:57; H; TEMP: 56; ID: 2; ROOM: 9
2023-09-21 04:24:59; F; TEMP: 34; ID: 3; ROOM: 8
2023-09-21 04:25:03; A; TEMP: 54; ID: 3; ROOM: 4
2023-09-21 04:25:09; J; TEMP: 53; ID: 1; ROOM: 9
2023-09-21 04:25:18; C; TEMP: 69; ID: 10; ROOM: 7
2023-09-21 04:25:27; D; TEMP: 88; ID: 10; ROOM: 8
2023-09-21 04:25:34; E; TEMP: 51; ID: 3; ROOM: 3
2023-09-21 04:25:42; B; TEMP: 46; ID: 5; ROOM: 4
2023-09-21 04:25:45; B; TEMP: 55; ID: 5; ROOM: 8
2023-09-21 04:25:54; A; TEMP: 83; ID: 8; ROOM: 2
2023-09-21 04:25:59; G; TEMP: 78; ID: 6; ROOM: 6
2023-09-21 04:26:05; D; TEMP: 18; ID: 2; ROOM: 7
2023-09-21 04:26:13; J; TEMP: 71; ID: 9; ROOM: 5
2023-09-21 04:26:21; J; TEMP: 19; ID: 5; ROOM: 5
2023-09-21 04:26:24; H; TEMP: 34; ID: 5; ROOM: 6
2023-09-21 04:26:28; F; TEMP: 13; ID: 2; ROOM: 1
2023-09-21 04:26:31; F; TEMP: 22; ID: 7; ROOM: 4
2023-09-21 04:26:37; E; TEMP: 26; ID: 5; ROOM: 9
2023-09-21 04:26:41; A; TEMP: 91; ID: 7; ROOM: 1
2023-09-21 04:26:49; A; TEMP: 59; ID: 5; ROOM: 4
2023-09-21 04:26:50; B; TEMP: 38; ID: 1; ROOM: 4
2023-09-21 04:26:50; HIT
2023-09-21 04:26:52; I; TEMP: 68; ID: 6; ROOM: 4
2023-09-21 04:26:58; C; TEMP: 66; ID: 10; ROOM: 6
2023-09-21 04:27:02; C; TEMP: 39; ID: 1; ROOM: 8
2023-09-21 04:27:06; H; TEMP: 11; ID: 8; ROOM: 6
2023-09-21 04:27:08; F; TEMP: 48; ID: 5; ROOM: 1
2023-09-21 04:27:14; A; TEMP: 71; ID: 8; ROOM: 8
2023-09-21 04:27:15; D; TEMP: 88; ID: 10; ROOM: 4
2023-09-21 04:27:20; A; TEMP: 81; ID: 9; ROOM: 7
